Title,Date,Author,Content
"Indonesia Masters 2024: Ginting ke Semifinal, Waspadai Wakil Kanada","Kompas.com- 26/01/2024, 21:23 WIB","Farahdilla Puspa,Eris Eka Jaya",tunggal putraanthony sinisuka gintingmelaju semifinalindonesia masters mengalahkan loh kean yew singapura gintingmenang pertandingan perempat finalindonesia masters istora senayan jakarta jumat lolos semifinal ginting podium juara enggan memikirkan juara asia fokus menganggap pertandingan layaknya laga final baca jugakisah fan ginting indonesia masters iseng membawa berkah kans mikir coba fokus pertandingan coba terbaik pertandingan ketat dibanding kemarinkemarin besok laga final mikir semoga konsisten bermain maksimal laga jalani ginting ginting melawan brian kanada semifinal indonesia masters baca jugaindonesia masters ginting terbebani satusatunya wakil tunggal putra ginting menyapu bersih laga melawan brian kemenangan pertemuan hong kong open ginting menang unggul rekor pertemuan ginting mewaspadai brian dinilainya tampil bagus indonesia masters pastinya laga melawan brian salah satumatchyang diwaspadai brian turnamen bermain bagus bermain bagus mengalahkan unggulan pemain kesempatan ginting terpenting match terbaik fokus pemulihan evaluasi diskusi match besok ginting indonesia memiliki wakil semifinal indonesia masters fajar alfianmuhammad rian ardianto leo rolly carnandodaniel marthin lanny tria mayasariribka sugiarto
Festival Senengminton 2024 Dapat Dukungan dari Produsen Es Krim,"Kompas.com- 04/04/2024, 23:00 WIB","Farahdilla Puspa,Ferril Dennys",festival senengminton dukungan produsen es krim aice upaya mendorong hadirnya talenta mudabulu tangkisindonesia festival senengminton hadir berkat inisiatif pengurus kabupaten pbsi kudus bakti olahraga djarum foundation danpb djarumfoundation acara juni sukses diikuti siswa sekolah dasar sd kota kudus jawa kudus salah kota melahirkan pahlawan bulu tangkis berharap kegiatan senegminton mengenalkan bulu tangkis siswa melahirkan juarajuara kota ketua pengkab pbsi kudus yuni kartika baca jugaperkenalkan bulu tangkis pbsi kudus pb djarum gelar festival senengminton peserta senengminton mengikuti enam jenis lomba termasukservice to target throwing the shuttlecock juggling shuttlecock drive target netting target between ropesdanshuttle run zig zag uji ketangkasan sd diwakili regu berisikan personil lakilaki perempuan pemenang lomba berhak membawa pulang piala piagam hadiah salah satunya aice sejalan visi perusahaan membawa kebahagiaan produk es krim aice group dukungan penuh penyelenggaraan senengminton dukungan aice sehat program rutin kontribusi positif masyarakat teurtama menerapkan gaya hidup sehat berolahraga baca jugaraih gelar pb djarum apresiasi atlet mendukung festival senengminton program aice dukungannya kejuaraan wing chun beruntun membangun lapangan serbaguna berlokasi pondok pesantren babussalam lombok dukungan kunci utama perkembangan olahraga aice memahami senang hati mendukung acara inisiatif olahraga festival senengminton senior brand manager juru bicara aice group sylvana zhong dukungan sejalan komitmen menciptakan kebahagiaan produk hadirkan kontribusi positif masyarakata misi aice mendorong gaya hidup sehat aktif kalangan generasi muda berharap dukungan mendorong hadirnya talentatalenta muda bulu tangkis mengharumkan nama indonesia kancah internasional festival senengminton diharapkan berkelanjutan memotivasi menginspirasi siswa mengembangkan minat bakat olahraga bulu tangkis
"BAC 2024, Rinov/Pitha Lolos ke Babak 16 Besar","Kompas.com- 10/04/2024, 16:00 WIB",Ferril Dennys,ganda campuran indonesia rinov rivaldypitha haningtyas mentari lolos babak besarkejuaraan bulu tangkis asiabac ningbo china rinovpitha meraih tiket menang pasangan jepang hiroki midorikawanatsu saito melaluirubber game partai bergulir rabu bersyukur menang stamina pulih pekan pulang eropa pertandingan memaksakan menang kondisi shuttlecock lumayan berat berusaha rinov dikutip keterangan singkat pp pbsi baca jugaphil foden cedera cetak gol lawan real madrid juara spain masters mengakui jalannya pertandingan alot pitha kehilangan fokus gim gim kehilangan fokus gim ketiga bermain gim memenangkan pertandingan pitha kemenangan memperpanjang keunggulan rinovpitha midorikawasaito pertemuan pasangan peringkat dunia berpeluang lolos kualifikasi olimpiade paris memenuhi rinovpitha mencapai babak final kejuaraan mencapai babak semifinal hee yong kai terrytan wei han jessica singapura memenangkan turnamen rinovpitha berpeluang lolos paris mencapai partai perempat final catatan heetan masuk final danatau dejan ferdinansyahgloria emanuelle widjaja rehan naufal kusharjantolisa ayu kusumawati memenangkan kejuaraan harapan lolos olimpiade fokus pertandingan hadapi fokus ketemu pertandingan berpikir pitha menjaga harapan peluang lolos olimpiade menjaga momentum keberhasilan eropa bersemangat rinov
"Indonesia ke Final Thomas Cup 2024, Jonatan Sebut Fajar/Rian Jadi Kunci","Kompas.com- 04/05/2024, 21:34 WIB","Farahdilla Puspa,Sem Bagaskara",kelolosan indonesia finalthomas cup kemenanganjonatan christie wang tzu wei taiwan indonesia mengalahkan taiwan skor semifinalthomas cup hi tech zone sports centre chengdu china sabtu malam wib ketiga kalinya berturutturut indonesia lolos kefinal thomas cupsetelah juara runnerup jonatan final thomas cup keempat jonatan memperkuat indonesia thomas cup baca jugasejarah terulang putraputri indonesia final thomas uber cup indonesia gagal final terhenti babak kalah china indonesia lolos final catatan gelar juara duarunnerup puji tuhan bersyukur final ketiga kalinya beruntun besok final piala thomas keempat jonatan keterangan pbsi berkat tuhan bayangkan berisikan skuad berbeda edisi pemain disapa jojo baca jugaindonesia final piala thomas fajarrian terlecut prestasi tim uber jonatan kunci keberhasilan indonesia lolos final thomas cup kemenangan fajar alfianmuhammad rian ardianto fajarrian berjuang menit menghadapi lawan tangguh rupa lee yangwang chilin menang a post shared by sports sportskompascom jonatan kemenangan fajarrian membuatnya tampil tenang tekanan pundak wang tzu wei benarbenar penentu fajarrian hasil mengubah arah pertandingan bermain tenang jojo baca jugakomang ayu penentu kemenangan bangga masuk final tim uber lawan tekanan coba maksimalkan jawaran all england juara asia jonatan tim thomas indonesia menjaga kekompakkan mencapai target final malam berkumpul mendukung menyamakan visi samasama tujuan ditekankan jonatan indonesia melawan china final thomas cup hi tech zone sports centre chengdu china minggu wib
"Jonatan ke Semifinal BAC 2024, Mau Beri Bukti Lawan Shi Yu Qi","Kompas.com- 12/04/2024, 20:46 WIB","Ahmad Zilky,Sem Bagaskara",tunggal putra indonesiajonatan christie bertekad pembuktian menghadapi wakil chinashi yu qi semifinal badminton asia championships bac jonatan christie menyegel tiket semifinalbac menumbangkan wakil malaysia lee zii jia bertanding ningbo olympic sports center gymnasium china jumat jonatan menang lee zii jia gim via skor selepas laga jonatan christie mengakui pertandingan menghadapi lee zii jia sulit baca jugahasil bac ginting tersingkir gagal susul jojo semifinal lagijojo sapaan akrab jonatan tumbang tangan lee zii jia pertemuan mentas bac puji tuhan meraih kemenangan lee zii jia pertandingan mudah jojo keterangan pbsi diterimakompascom kemarin kalah pertemuan skor belajar kekalahan juara all england kemenangan lee zii jia lepas strategi dipersiapkan baca jugahasil bac jojo lzj angka fajarrian gugur jojo lee zii jia meminimalisasi kesalahan mencuri poin penerapan strategi berjalan bermain tenang pebulu tangkis berumur lee zii jia kali tenang kesalahan terburuburu mematikan tunggal putra meraih gelar juara asian games jojo melakoni laga kontra wakil tuan rumah china shi yu qi memperebutkan tiket final bac baca jugahasil bac jonatan tuntaskan perlawanan lee cheuk yiu gim langsung jojo pembuktian tampil melawan shi yu qi bermain hadapan pendukung lawan shi yu qi semifinal besok mudah bermain kandangnya didukung penonton laga mudah berharap besok tampil terbaik terbaik penonton
Gelar All England Fajar/Rian Pecut Motivasi Tim Ganda Putra Indonesia,"Kompas.com- 20/03/2024, 22:35 WIB","Farahdilla Puspa,Eris Eka Jaya",gelarall englandfajar alfianmuhammad rian ardianto menambah motivasi timganda putra indonesia fajarrian juaraall england mengalahkan aaron chiasoh wooi yik malaysia utilita arena birmingham inggris minggu keberhasilan fajarrian diakuiyeremia erich yoche yacob rambitanmeningkatkan motivasi ganda putra merah putih turnamen bersinar termotivasi fajarrian juara latihannya semangat yeremia pertanyaankompascomdi pbsi jakarta timur rabu baca jugafajarrian juara all england sakit lawan hokikobayashi kompascomfarahdilla puspaganda putra indonesia yeremia erich yoche yacob rambitan ditemui media pelatnas pbsi cipayung jakarta timur rabu yeremia gelar juara fajarrian all england menambah motivasi tim ganda putra indonesia yeremia membangun kariernya cedera berganti pasangan tanding optimistis mengikuti jejak fajarrian latihan bareng fajarrian juara mengikuti juara asia fajar alfian mengaku menyangka podium juaraall england keberhasilan birmingham pekan fajarrian mempertahankan trofi all england diraih baca jugawakil indonesia raih kejayaan all england emas olimpiade sasaran fajarrian kampiun all england menang wakil indonesia mohammad ahsanhendra setiawan percaya menjuaraiall england target utama mengamankan posisi ranking kualifikasi olimpiade paris fajarrian khawatir poin race to olympic disusul leo rolly carnandodaniel marthin muhammad shohibul fikribagas fikri menyangka all engkand pesimistis terbayangkan juara fajar baca jugaall england jojo ginting dorong kemenangan arti ya bermain terbaik targetnya sampaikebalapsama leodaniel bagasfikri bagasfikri leodaniel peluang menyalip poin olimpiade aman berpikirnya fajar tujuannya olimpiade menyangka juara all england fajar alfian
"Anthony Ginting Kalah, Penantian Penerus Taufik Hidayat Masih Berlanjut","Kompas.com- 31/07/2024, 23:00 WIB",Firzie A. Idris,kompascomanthony sinisuka gintingharus mengakui keunggulan wakil tuan rumah toma junior junior popov laga grup holimpiade paris anthony sinisuka ginting kalah bermain duel menit porte de la chapelle arena rabu wib anthony sinisuka ginting ranking dunia menyerah toma junior popov urutan dunia pemain berusia menyusul jonatan christie tersingkir kalah wakil india lakhsya sen merah putih wakil babakknockoutnomor tunggal putra kali sejarah partisipasi olimpiade indonesia menemukan pemenang medali emas olimpiade sektor tunggal putra penerus taufik hidayat berjaya olimpiade athena game anthony gintingmembuat popov keras jatuh bangun serangkaian tembakan pendek skor popov bangkit dukungan fans kandang masuk invterval keunggulan tipis berteriak mengepalkan tangan pukulan pamungkasnya diblok ginting popov merepotkan ginting pukulan kerasnya ginting membalas smesh keras kali pukulan net apik menyamakan kedudukan smes keras ginting skor ginting melancarkanchallengeuntuk smes kerasnya skor gagal popov bergantichallengeuntuk smes ginting area gagal masuk garis skor keunggulan popov ginting menyelamatkan game poin pengembalian backhandnya net game wakil tuan rumah
Tekad Jaga Tren Positif All England di Kejuaraan Asia 2024,"Kompas.com- 07/04/2024, 19:40 WIB","Leonardo Juan Ruiz Febrian,Eris Eka Jaya",tren positif tim nasional bulu tangkis indonesia diuji ajang kejuaraan asia badminton asia championship kejuaraan asia ningbo olympic sports centre gymnasium ningbo china april pelatih kepala ganda putra timnas bulu tangkis indonesiaaryono miranat bertekad memetik kemenangan ajang hasil positif all england momentum kemenangan all england dijaga berbekal kemenangan percaya pemain bertambah positif dipertahankan kejuaraan asia aryono mengutip dariantara ajang nomor ganda putra menurunkan pasang bertanding fajar alfianmuhammad rian ardianto leo rolly carnandodaniel marthin muhammad shohibul fikribagas maulana baca jugaupdate ranking bwf jonatanginting tingkat fajarrian tertahan fajarrian juara ajang all england bertekad menjaga keberhasilan diraihnya persiapan lancar kendala kemenangan all england penambah semangat fajar berjuang meraih prestasi rian informasi turnamen kualifikasi olimpiade paris poin dihitung race to paris ketiga pasang ganda putra fajarrian paris bagasfikri memiliki kans mengamankan olimpiade berat baca jugawakil indonesia berjuang badminton asia championship fikri bermain lepas menikmati pertandingan terbebani juara lolos olimpiade paris berusaha bermain bagas sektor tunggal putra menurunkan nama unggulan jonatan christie dananthony ginting pemain mencapai torehan terbaik menghadirkan all indonesia final all england jonatan juara termotivasi memperoleh hasil maksimal ajang semoga prestasi all england berdampak positif performa lapangan jojo
"Hasil French Open 2023: Ahsan/Hendra Takluk, Asa Bersua Fajri Pupus","Kompas.com- 27/10/2023, 22:42 WIB","Ahmad Zilky,Sem Bagaskara",ganda putra indonesia mohammad ahsanhendra setiawan tumbang babak perempat finalfrench open ahsanhendra takluk tangan wakil china liu yu chenou xuan yi besarfrench open bertanding glaz arena rennes perancis ahsanhendra kalah liuou gim langsung via skor kekalahan keempat ahsanhendra liuou total pertandingan kompetisi resmi bulu tangkis baca jugahasil french open bagasfikri semifinal rehanlisa gugur takluknya ahsanhendra kans menciptakan duel merahputih melawan fajar alfianmuhammar rian ardianto semifinal french open batal terwujud fajarrian melakoni duel melawan utusan denmark kim astrupanders skaarup rasmussen perempat final french open ahsanhendra mengalami kesulitan pasangan berjuluk the daddies mesti tertinggal angka kedudukan juara dunia kali menipiskan jarak liuou melesat menutup interval gim keunggulan liuou nyaman mendominasi permainan ganda putra china menjauh baca jugaaprifadia semifinal french open tepis ketakutan tolak percaya sisi ahsanhendra tekanan menelan kekalahan gim via skor berlanjut gim perolehan skor ketat pasalnya angka kembar tercipta kedudukan kendati liuou bermain tenang kondisi memimpin ahsanhendra turun minum liuou unggul ahsanhendra berhasil menyamakan kedudukan sayang ahsanhendra menjaga jarak alhasil liuou memanfaatkan unggul baca jugajadwal perempat final french open wakil indonesia beraksi ahsanhendra kehilangan poin dibekuk liuou gim skor
"Apri/Fadia ke Semifinal French Open: Tepis Ketakutan, Tolak Percaya Diri Berlebihan","Kompas.com- 27/10/2023, 19:27 WIB","Ahmad Zilky,Sem Bagaskara",ganda putri indonesia apriyani rahayusiti fadia silva ramadhanti sukses menepis ketakutan mengankan tiket semifinalfrench open apriyanifadia semifinalfrench open mengalahkan wakil jepang yuki fukushimasayaka hirota bertanding glaz arena rennes perancis jumat aprifadia menumbangkan yukisayaka gim via skor kemenangan hasil positif aprifadia memutuskan mundur melawan yukisayaka asian games baca jugahasil french open anthony ginting mental perempat final aprifadia mundur mengalami cedera betis kanan tertinggal yukisayaka apriyani rahayu mencoba melepaskan takut insiden cedera asian games berpikiran kejadian asian games kemarin mundur melawan apriyani keterangan pbsi diterima coba menepis ketakutan bilang fadia main normal tujuannya bertanding menang alhamdulillah kekuatan kaki baca jugahasil french open aprifadia semifinal ditunggu wakil china apriyani rahayu melanjutkan kemenangan yukisayaka percaya melambung pebulu tangkis berumur fadia mencoba fokus semifinalfrench open pastinya fadia senang hasil percaya apri sadar kepercayaan terbangun laga besok samping siti fadia silva ramadhanti kemenangan yukisayaka persiapan aprifadia kali bertemu yukisayaka rincian kemenangan kekalahan baca jugafrench open kunci ahsanhendra bekuk ganda putra nomor bertemu main pola terapkan telaten aprifadia melawan utusan china liu sheng shutan ning semifinalfrench open fadia memprediksikan duel melawan liutan seru mewaspadai kekuatan ganda putri ranking dunia laga semifinal besok melawan liutan pertemuan ramai mewaspadai tenaga lumayan
